"","abundance.sample1","abundance.sample2","abundance.sample3","abundance.sample4","counts.sample1","counts.sample2","counts.sample3","counts.sample4","length.sample1","length.sample2","length.sample3","length.sample4","countsFromAbundance"
"OG0004961",4.148733,2.656416,2.378023,2.103251,30,22,23,26,1112.55800119193,1101.46111091862,1022.36105569837,1370.34432457705,"no"
"OG0004963",4.16733,2.488306,0.714924,2.166678,20,14,5,14,738.395,748.284,739.269,716.277,"no"
"OG0004965",21.065776,17.218131,11.135187,8.163736,243,192,174,116,1774.78461817917,1483.05639271963,1651.74913383143,1575.13031191993,"no"
"OG0004966",10.014081,8.959619,3.894013,4.792684,295,306,167,195,4532.395,4542.284,4533.269,4510.277,"no"
"OG0004967",4.094667,2.547009,0.585885,0.49575,72,52,15,12,2705.395,2715.284,2706.269,2683.277,"no"
"OG0004969",0.210359,0,0,0,1,0,0,0,731.401,731.401,731.401,731.401,"no"
"OG0004970",0.76741,1.319501,0.526979,0.808566,9,18,9,13,1804.395,1814.284,1805.269,1782.277,"no"
"OG0004971",18.766859,15.560331,8.923562,13.498456,451,394,294.018,446,3697.44558182619,3367.59457443444,3482.79270510789,3662.67310411739,"no"
"OG0004972",0,0,0.972017,1.645228,0,0,10.954,17.339,1179.71698873628,1179.71698873628,1191.269,1168.277,"no"
"OG0004976",40.119668,42.3916,25.391114,25.651246,967,1185.168,891,853,3708.395,3718.284,3709.269,3686.277,"no"
"OG0004981",22.062242,18.034918,6.63255,9.857246,393.756,364,163,254,2745.96359524975,2684.29117247508,2597.76267739406,2856.44292220586,"no"
"OG0004982",19.004242,17.394045,13.936987,11.289873,369,392,394,302,2987.395,2997.284,2988.269,2965.277,"no"
"OG0004983",8.174999,10.553376,7.063809,4.976154,329,461,383.834,285,6191.91597327474,5809.67630668935,5743.76473211847,6348.89954886002,"no"
"OG0004984",5.434703,8.94197,4.002577,6.084273,69,132,74,106,1953.395,1963.284,1954.269,1931.277,"no"
"OG0004987",0.596031,2.164723,1.278504,1.928087,3,14,10,13,774.407517805282,860.13814461065,826.78084047371,747.419075464437,"no"
"OG0004988",6.593592,7.254629,3.324768,3.01379,64,82,47,40,1493.395,1503.284,1494.269,1471.277,"no"
"OG0004989",2.609229,3.103686,1.293603,1.919944,18,25,13,18,1061.395,1071.284,1062.269,1039.277,"no"
"OG0004990",9.694574,9.187483,2.34501,4.742086,159,175,56,107,2523.395,2533.284,2524.269,2501.277,"no"
"OG0004995",0.572269,0,0,0,3.628,0,0,0,975.395,975.395,975.395,975.395,"no"
"OG0004996",5.204921,1.89632,3.930624,4.968085,40,17,44,52,1182.395,1192.284,1183.269,1160.277,"no"
"OG0004999",2.395132,3.183969,2.815241,3.110444,7,11,12,12,449.661,459.48,450.566,427.668,"no"
"OG0005000",0,0,0.246058,0,0,0,1,0,429.59,429.59,429.59,429.59,"no"
"OG0005002",16.232794,20.596578,9.507615,10.509234,291,429,238,248,2758.1415553989,2770.15861611341,2646.04817174812,2615.941311024,"no"
"OG0005003",0,0,0,0,0,0,0,0,844.55625,844.55625,844.55625,844.55625,"no"
"OG0005006",6.690676,6.788316,2.672534,3.993118,141,166,82,116,3242.395,3252.284,3243.269,3220.277,"no"
"OG0005010",0,0,0,0,0,0,0,0,1578.2095,1578.2095,1578.2095,1578.2095,"no"
"OG0005011",14.988956,1.441873,0,1.808329,26,3,0,4,266.882,276.718,262.600372891624,245.205,"no"
"OG0005012",5.499333,3.750065,3.169778,9.165019,25,20,21,56,699.434,709.306,700.298,677.333,"no"
"OG0005015",12.092205,7.009997,4.03236,3.195343,188,115,88,58,2392.04397022503,2181.8373237746,2306.83030082632,2012.13892123975,"no"
"OG0005017",0.784054,0.56009,1.525094,1.439304,6,5,17,15,1177.395,1187.284,1178.269,1155.277,"no"
"OG0005018",8.686816,11.123719,3.997865,7.443093,32,35,21.653,25,566.768894687075,418.466430529754,572.510318429712,372.334929729482,"no"
"OG0005019",1.947132,1.674034,1.27896,1.049699,23,23,22,17,1817.395,1827.284,1818.269,1795.277,"no"
"OG0005021",1.837489,5.282767,2.785655,0.674096,21,84,39,16,1758.3741742971,2114.75588263272,1479.89087313217,2631.1506085068,"no"
"OG0005023",1.515045,2.604357,2.50909,1.561092,17,34,41,24.001,1726.395,1736.284,1727.269,1704.277,"no"
"OG0005024",15.884478,17.565026,8.892182,7.136439,400,513,326,248,3874.395,3884.284,3875.269,3852.277,"no"
"OG0005025",1.334291,0,0.183058,0,5,0,1,0,576.549,576.992329553869,577.436,576.992329553869,"no"
"OG0005026",11.820427,10.783829,4.881351,6.345177,148,157,89,109,1926.395,1936.284,1927.269,1904.277,"no"
"OG0005028",11.874344,14.923599,3.550689,5.589491,317,462,138,205.99,4107.395,4117.284,4108.269,4085.277,"no"
"OG0005029",14.585627,10.860096,6.306342,5.878583,311.361,269,196,173,3284.395,3294.284,3285.269,3262.277,"no"
"OG0005031",6.952883,3.064519,4.848899,5.548773,76,39,77,83,1681.76540620416,1692.5623017498,1678.57163591797,1658.16779639769,"no"
"OG0005033",5.948249,9.981406,7.31448,7.135218,94,130,164,124,2431.395,1732.18399975955,2370.02419175662,1926.46803466776,"no"
"OG0005034",28.624595,40.688764,17.115834,15.425276,766.215,1262.995,667,570,4118.395,4128.284,4119.269,4096.277,"no"
"OG0005035",68.113662,20.437312,30.625021,84.212681,108,39,71,169,243.953,253.795,245.061,222.462,"no"
"OG0005037",10.033219,12.813183,6.818535,7.742857,176,251,159,176.996,2698.91518459878,2605.30830655459,2464.89497684121,2534.02272732881,"no"
"OG0005039",5.238039,1.470744,0.553328,0.073643,52,17,8,1,1527.395,1537.284,1528.269,1505.277,"no"
"OG0005042",7.139465,4.12273,1.567512,0.214608,24.992,17,8,1,538.587,548.411,539.475,516.537,"no"
"OG0005043",56.261753,47.784711,23.073415,35.467293,777.002,753,454,634,2124.83815332212,2095.79393341364,2079.87063781998,1981.56630879388,"no"
"OG0005044",7.065626,10.578655,3.029211,5.03232,19.008,33,14,17,413.902404934396,414.883644990408,488.53,374.479530552707,"no"
"OG0005046",3.667801,1.91977,1.516281,1.076507,18,10,9,5,755.063474478305,692.776451872881,627.41542404739,514.87377252447,"no"
"OG0005048",2.850373,3.021286,1.271777,2.611884,17,21,11,21,917.622126765514,924.420875489444,914.269,891.277,"no"
"OG0005049",9.432769,12.168352,5.092945,3.443002,137,189,77,73,2234.59177494784,2065.72470103528,1598.13738112369,2350.35260089306,"no"
"OG0005050",2.817619,2.882294,1.673471,1.275909,37,44,32,23,2020.395,2030.284,2021.269,1998.277,"no"
"OG0005051",25.649986,35.479818,13.877149,18.513138,265,437,200,251,1589.55486160772,1638.10762756201,1523.42844298069,1502.93794942953,"no"
"OG0005054",5.493551,7.731049,2.276329,2.629017,58,95,35,38,1624.395,1634.284,1625.269,1602.277,"no"
"OG0005056",50.7785,55.433672,32.024983,30.678783,503.986,620.001,467.848,399,1527.05870938488,1487.51473490423,1544.21579310212,1441.72404113589,"no"
"OG0005057",2.560897,1.355857,0,3.383942,8,5,0,14,480.634,490.454,476.381901347877,458.62,"no"
"OG0005058",4.502022,10.43955,3.731058,5.356473,22,57,25,33.218,751.850932855281,726.165245380117,708.272747121058,687.456056261835,"no"
"OG0005059",41.551597,53.999504,21.739376,24.300343,500,755.718,380.942,401,1851.395,1861.284,1852.269,1829.277,"no"
"OG0005060",15.35383,9.719055,4.779471,5.164599,476.001,368,221,207,4769.88705038743,5035.77388517917,4887.70309490297,4443.04956143217,"no"
"OG0005062",12.391897,30.068967,18.226033,18.211037,74,223,139,132,918.778284804094,986.344629412876,806.148379434625,803.501321528752,"no"
"OG0005063",4.287721,11.178181,4.274781,2.976684,11,34,16,10.009,394.715,404.53,395.638,372.753,"no"
"OG0005064",18.152136,29.226941,10.586899,14.020951,358,669,304,381,3034.395,3044.284,3035.269,3012.277,"no"
"OG0005069",7.392886,4.134404,4.404315,1.97365,131,70,68,47,2726.30294731584,2251.78855640039,1632.01006756669,2639.8255501482,"no"
"OG0005071",9.11026,9.97681,4.468767,4.787219,96,121,71,75,1621.27714825922,1613.00623025195,1679.43405246302,1736.70214725146,"no"
"OG0005072",1.497374,4.459105,1.540872,1.118908,6,21,9,6,616.507,626.346,617.402,594.435,"no"
"OG0005073",10.15067,9.935193,6.646435,4.61425,161,210,183,90,2440.32684666628,2811.15869664656,2910.41319203678,2162.16452755052,"no"
"OG0005077",169.904274,239.36098,65.784289,52.178671,758.999,1359,451,341,687.310767575347,755.106945998024,724.680856313717,724.450484908537,"no"
"OG0005093",0,0,0.144055,0.156492,0,0,6.993,7.211,5119.76009335525,5119.76009335525,5131.269,5108.277,"no"
"OG0005094",361.267453,312.491957,163.320414,221.952958,4640.724,4667,3055.019,3912.908,1976.395,1986.284,1977.269,1954.277,"no"
"OG0005096",0,0,0,0,0,0,0,0,665.62225,665.62225,665.62225,665.62225,"no"
"OG0005098",0.732159,6.363665,0,0,2,31,0,0,420.283054111197,647.883151971388,521.818272790177,521.818272790177,"no"
"OG0005100",0,0,0.979444,1.916851,0,0,12.002,22,1283.72152646631,1283.72152646631,1295.269,1272.277,"no"
"OG0005101",86.021028,77.027829,30.623129,40.433743,509,533,264,324,910.395,920.284,911.269,888.277,"no"
"OG0005102",0.88813,0.28198,1.644578,0.502998,12.909,4.763,34.808,10.047,2236.395,2246.284,2237.269,2214.277,"no"
"OG0005103",2.561218,1.971522,0.973105,1.54332,47,42,26,39,2823.395,2833.284,2824.269,2801.277,"no"
"OG0005104",2.808725,1.228786,1.122819,2.16732,28,14,16,29,1533.78893390239,1515.284,1506.269,1483.277,"no"
"OG0005110",48.760431,39.800516,19.00862,17.021746,717,680,407,344,2262.395,2272.284,2263.269,2240.277,"no"
"OG0005111",0.355576,0,0,0,2,0,0,0,865.395,865.395,865.395,865.395,"no"
"OG0005135",5.565106,9.345366,2.682706,3.297964,47,92,33,38,1299.395,1309.284,1300.269,1277.277,"no"
"OG0005138",19.553241,21.64136,8.291101,9.089386,424.394,544.997,262,272,3339.395,3349.284,3340.269,3317.277,"no"
"OG0005139",7.804442,3.886722,2.524921,3.564892,121,70,57,76,2385.395,2395.284,2386.269,2363.277,"no"
"OG0005140",3.419807,4.123511,10.217057,15.609732,60,84,261,377,2699.395,2709.284,2700.269,2677.277,"no"
"OG0005146",6.888784,7.132395,2.283259,3.569508,58,70,28,41,1295.395,1305.284,1296.269,1273.277,"no"
"OG0005148",1.435619,0.792549,0.28164,5.474121,14,9,4,73,1500.395,1510.284,1501.269,1478.277,"no"
"OG0005150",0,0,0.168214,0,0,0,1,0,628.392,628.392,628.392,628.392,"no"
"OG0005152",0.363558,0,0.873311,0.134485,2,0,7,1,846.395,839.245837422897,847.269,824.277,"no"
"OG0005155",0,0,0,0,0,0,0,0,464.82375,464.82375,464.82375,464.82375,"no"
"OG0005157",35.114059,12.323465,12.045716,22.298476,148,61,74,126,648.481,658.324,649.369,626.387,"no"
"OG0005160",0.097356,1.199845,0.542156,0.398618,1.266,18.145,10.27,7.117,2001.395,2011.284,2002.269,1979.277,"no"
"OG0005163",7.669105,4.914542,3.559891,1.264834,71,53,48,16,1424.395,1434.284,1425.269,1402.277,"no"
"OG0005165",2.254084,3.589629,0.740539,0.85346,45.994,85,22,24,3139.395,3149.284,3140.269,3117.277,"no"
"OG0005168",36.642403,39.205288,16.58864,17.029652,1616.003,2003.133,1065,1039,6785.395,6795.284,6786.269,6763.277,"no"
"OG0005172",1.132113,0.318542,1.55212,0.862151,3,1,6,3,407.707,417.519,408.619,385.732,"no"
"OG0005180",16.763772,24.625529,9.955686,10.513355,361.998,617,313,313,3322.395,3332.284,3323.269,3300.277,"no"
"OG0005181",2.729349,3.181983,5.488454,3.846398,28,38,82,54,1578.395,1588.284,1579.269,1556.277,"no"
"OG0005184",2.762961,1.466112,0.180649,1.44934,21,13,2,15,1169.395,1179.284,1170.269,1147.277,"no"
"OG0005188",4.25515,1.884551,0.583686,1.569161,45,27,13,33,1627.10093360046,1905.45315687822,2354.269,2331.277,"no"
"OG0005202",1.067158,0.457316,1.556805,1.567828,8,4,17,16,1153.395,1163.284,1154.269,1131.277,"no"
"OG0005210",1.190327,0,0,0,3.672,0,0,0,474.636,474.636,474.636,474.636,"no"
"OG0005211",3.849131,4.533432,2.68983,3.881343,57,78,58,79,2278.395,2288.284,2279.269,2256.277,"no"
"OG0005216",1.12683,0.967052,2.166278,1.237864,10,10,28,15,1365.395,1375.284,1366.269,1343.277,"no"
"OG0005218",0,1.575525,5.234886,1.378407,0,8,33,8,661.538977908087,675.316,666.345,643.369,"no"
"OG0005221",0.79343,1.212181,2.015307,1.066103,23.616,41.828,87.325,43.829,4579.395,4589.284,4580.269,4557.277,"no"
"OG0005225",7.347296,9.742319,1.75247,1.688298,23,36,8,7,481.634,491.454,482.538,459.617,"no"
"OG0005226",0.775688,0,0,0,4,0,0,0,793.395,793.395,793.395,793.395,"no"
"OG0005231",15.738085,19.536516,5.978018,6.943272,226,326,125,137,2209.395,2219.284,2210.269,2187.277,"no"
"OG0005232",3.556698,6.192398,7.417357,8.423934,13.855,27.422,51.822,43.042,599.348681940384,588.963295852754,738.517413832582,566.404073767672,"no"
"OG0005237",7.755473,12.183691,4.251098,8.701351,109,199,87,168,2162.395,2172.284,2163.269,2140.277,"no"
"OG0005240",63.025516,41.034963,27.144457,31.543055,1291.748,976,810.005,891,3153.395,3163.284,3154.269,3131.277,"no"
"OG0005243",213.16505,206.021853,69.341338,52.201774,1042.839,1160.118,494,359.329,752.693296100121,748.91296346657,753.055505225512,763.051779658542,"no"
"OG0005249",39.215309,42.176536,20.524736,26.990507,282,354,215,264,1106.395,1116.284,1107.269,1084.277,"no"
"OG0005250",0.519699,0.87392,0.950523,1.112548,6.294,12.309,16.764,18.48,1863.395,1873.284,1864.269,1841.277,"no"
"OG0005251",68.42646,84.236263,32.361301,39.457827,1063.996,1521.532,732.698,843.694,2392.395,2402.284,2393.269,2370.277,"no"
"OG0005255",4.033733,4.573577,2.180649,2.462031,108,142,85,91,4119.395,4129.284,4120.269,4097.277,"no"
"OG0005256",98.625875,118.974319,49.833975,49.779556,5883.568,8219.496,4327.541,4111.711,9178.395,9188.284,9179.269,9156.277,"no"
"OG0005257",6.584393,6.703099,5.120262,3.872556,121,143,137,98,2827.395,2837.284,2828.269,2805.277,"no"
"OG0005258",0.78472,0,0,0,6,0,0,0,1176.395,1176.395,1176.395,1176.395,"no"
"OG0005260",45.97397,45.350516,15.103716,26.288175,1059.997,1212.993,507,836,3547.395,3557.284,3548.269,3525.277,"no"
"OG0005262",2.076719,1.006742,1.417601,1.523986,7,4,5,4,518.606,528.426,372.827655289464,290.956,"no"
"OG0005264",42.017166,35.338037,18.301156,20.834158,1665.426,1623.003,1056,1142,6098.395,6108.284,6099.269,6076.277,"no"
"OG0005265",11.207253,14.374484,4.898985,4.965563,374,556,238,229,5134.395,5144.284,5135.269,5112.277,"no"
"OG0005269",1.62081,0,0,0,6,0,0,0,569.555,569.555,569.555,569.555,"no"
"OG0005273",0.431844,1.113702,2.194425,1.575263,5,15,37,25,1781.395,1791.284,1782.269,1759.277,"no"
"OG0005278",0.268253,0,0,0,1,0,0,0,573.551,573.551,573.551,573.551,"no"
"OG0005279",12.306117,10.585343,5.862864,3.642283,160,160,111,65,2000.395,2010.284,2001.269,1978.277,"no"
"OG0005282",0.348606,0.265255,1.122264,0.543652,5.31,4.693,24.889,11.384,2343.395,2353.284,2344.269,2321.277,"no"
"OG0005283",15.752353,6.991561,5.505074,8.849048,110,57,56,84,1074.395,1084.284,1075.269,1052.277,"no"
"OG0005288",113.668633,97.210277,44.041086,57.396159,3731.944,3699.393,2105,2604,5051.395,5061.284,5052.269,5029.277,"no"
"OG0005293",45.959064,69.986839,21.247391,21.268713,1439.985,2493.269,977.033,909,4820.62943793372,4738.00222309334,4860.66938496962,4737.72748480366,"no"
"OG0005294",0.071482,0,0,0,1,0,0,0,2152.395,2152.395,2152.395,2152.395,"no"
"OG0005297",26.9911,34.293987,23.450076,16.997908,927.001,1408,1159.976,826.127,5284.16725748487,5460.43323193387,5228.74151296755,5387.64161757529,"no"
"OG0005298",37.132744,34.959641,14.249571,13.846843,442,484,247.001,226,1831.395,1841.284,1832.269,1809.277,"no"
"OG0005299",103.393951,116.217246,38.790707,44.177874,1432.999,1871.997,782.854,841.002,2132.395,2142.284,2133.269,2110.277,"no"
"OG0005301",63.509021,70.744709,25.495611,37.956501,460,598.036,269,374,1114.395,1124.284,1115.269,1092.277,"no"
"OG0005303",7.878933,4.861141,1.918916,3.328093,141,101,50,82,2753.395,2763.284,2754.269,2731.277,"no"
"OG0005305",8.11844,5.510068,2.875477,2.742841,95,75,49,44,1800.395,1810.284,1801.269,1778.277,"no"
"OG0005311",7.789874,10.367061,6.370632,7.852371,93,142,112,131,1836.83140988288,1821.69259333229,1858.35129152147,1849.34475494943,"no"
"OG0005313",3.360083,11.0524,0.610881,3.950164,19,73,6.035,35.959,870.002499283797,878.433114177102,1044.269,1009.10326004136,"no"
"OG0005314",0,0,0,0,0,0,0,0,307.046,307.046,307.046,307.046,"no"
"OG0005316",18.462493,13.50803,12.528264,12.581251,415,352.261,409.999,390,3458.395,3468.284,3459.269,3436.277,"no"
"OG0005329",15.51537,22.587226,15.394013,8.374555,381.787,643,550,284,3785.95653994394,3786.08605440013,3776.62206479214,3759.27423185292,"no"
"OG0005330",13.745469,13.258959,5.670536,7.654928,328,367,197,252,3671.395,3681.284,3672.269,3649.277,"no"
"OG0005334",27.809991,30.336908,15.970281,15.263447,1045.001,1321.003,873.612,793,5781.395,5791.284,5782.269,5759.277,"no"
"OG0005335",75.958916,97.515862,27.948745,45.684278,1034,1542.898,554,854.018,2094.395,2104.284,2095.269,2072.277,"no"
"OG0005339",171.465432,158.676874,68.56417,107.124192,1988.615,2140.733,1158,1702.999,1784.395,1794.284,1785.269,1762.277,"no"
"OG0005345",18.429451,17.115175,6.58096,8.061918,225,243,117,135,1878.395,1888.284,1879.269,1856.277,"no"
"OG0005346",0.378299,0,0,0,1,0,0,0,406.707,406.707,406.707,406.707,"no"
"OG0005347",5.764551,6.671428,10.209649,7.846517,31,42,80,57,827.395,837.284,828.269,805.277,"no"
"OG0005348",14.814625,13.784543,8.780719,12.466815,372,401.448,321,432,3863.395,3873.284,3864.269,3841.277,"no"
"OG0005352",6.171763,6.281594,3.846708,3.606606,65,77,59,52,1620.395,1630.284,1621.269,1598.277,"no"
"OG0005354",57.444782,58.321525,24.880022,25.542962,1734.055,2040.983,1093.375,1065.074,4644.395,4654.284,4645.269,4622.277,"no"
"OG0005361",8.254553,11.961223,6.404307,8.22827,46,78,52,62,857.395,867.284,858.269,835.277,"no"
"OG0005362",134.530409,185.047573,89.927537,150.83384,3255.688,5194.36,3168.41,5036.2,3723.395,3733.284,3724.269,3701.277,"no"
"OG0005365",9.095834,9.511322,3.910586,3.481715,278,337,174,147,4702.395,4712.284,4703.269,4680.277,"no"
"OG0005366",3.13867,3.626155,6.247873,6.709409,20,27,58,58,980.395,990.284,981.269,958.277,"no"
"OG0005370",2.74074,11.236009,0.854658,1.117029,11,53,5,6,617.507,627.345,618.401,595.435,"no"
"OG0005372",51.029574,65.586301,30.139149,33.844464,608.081,908.998,523,553,1833.395,1843.284,1834.269,1811.277,"no"
"OG0005373",12.422104,13.356066,5.324718,2.853585,110,139,68.987,36.736,1362.43026882403,1384.13547085976,1369.51168947201,1427.08416887704,"no"
"OG0005378",0.535918,0.823149,0.896675,0.825708,6.156,11,15,13,1767.395,1777.284,1768.269,1745.277,"no"
"OG0005380",1.946011,3.419342,0.738254,0.565994,6,26,7,5,474.375551166463,1011.284,1002.269,979.277,"no"
"OG0005381",354.517017,290.281555,181.446459,175.122241,6307.507,5996.262,4700.372,4289.514,2737.395,2747.284,2738.269,2715.277,"no"
"OG0005382",8.402462,13.035615,6.521856,9.114834,146,263,165,218,2673.395,2683.284,2674.269,2651.277,"no"
"OG0005384",65.686548,77.428795,45.888247,38.200158,352,496,344.974,278,824.48546133155,851.964581616581,794.649681708826,806.727907129128,"no"
"OG0005385",9.047774,5.920544,3.028398,2.899141,80,61,39,35,1360.395,1370.284,1361.269,1338.277,"no"
"OG0005391",16.667134,14.850996,8.300138,8.06827,629,649.469,456,421,5806.395,5816.284,5807.269,5784.277,"no"
"OG0005394",46.917511,52.183376,21.659799,28.918711,554,685.93,416.01,374,1816.73548614066,1748.19490200166,2030.2144397707,1433.63985451817,"no"
"OG0005395",4.913321,5.440208,1.937716,2.932532,84,108,48.235,69,2630.395,2640.284,2631.269,2608.277,"no"
"OG0005396",23.333462,35.251093,14.431379,18.488075,1210.008,2381.016,1137,1263,7978.58538408411,8983.22372481477,8328.08272179755,7572.84511919932,"no"
"OG0005398",11.499996,9.338115,5.790105,5.491645,186,182,124,107,2488.46806350367,2592.11690524908,2263.74561398196,2159.87550918987,"no"
"OG0005399",26.048945,32.350932,17.059603,12.079929,1008.963,1452,961.928,647,5959.395,5969.284,5960.269,5937.277,"no"
"OG0005404",1.126613,0,0,0,6,0,0,0,819.395,819.395,819.395,819.395,"no"
"OG0005405",80.312179,91.822034,44.452721,48.472591,2687.947,3562,2165.887,2242,5149.395,5159.284,5150.269,5127.277,"no"
"OG0005407",28.514653,30.445811,9.662581,15.398555,1146.168,1418,565.405,856,6184.395,6194.284,6185.269,6162.277,"no"
"OG0005414",38.009506,34.934771,14.426785,15.23616,520,552.009,286,286,2104.88283812134,2101.50688035035,2095.50550695564,2080.83620126856,"no"
"OG0005416",8.894176,7.353164,4.240143,5.768876,219,210,152,196,3788.395,3798.284,3789.269,3766.277,"no"
"OG0005418",8.100308,8.637609,3.580265,4.78304,100,124,64.363,81,1899.395,1909.284,1900.269,1877.277,"no"
